split_regime,fold_id,feature_group,prefix_type,prefix_value,threshold_policy,threshold_source,threshold,status,n_candidate_thresholds,information_bits,selection_metric,clean_result,official_claim_allowed
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,balanced_accuracy_threshold,inner_oof_or_calibration,0.9,complete,140,7.129283016944966,0.6744505494505495,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,macro_f1_threshold,inner_oof_or_calibration,0.9,complete,140,7.129283016944966,0.6917293233082706,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,target_sensitivity_threshold,inner_oof_or_calibration,0.022891,complete,140,7.129283016944966,0.21428571428571427,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,target_specificity_threshold,inner_oof_or_calibration,0.676974,complete,140,7.129283016944966,0.38461538461538464,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.715452,complete,258,8.011227255423254,0.6613520408163265,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.17,complete,135,7.076815597050831,0.7067307692307692,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,balanced_accuracy_threshold,inner_oof_or_calibration,0.17,complete,135,7.076815597050831,0.7067307692307692,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,macro_f1_threshold,inner_oof_or_calibration,0.667968,complete,135,7.076815597050831,0.6730769230769231,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,target_sensitivity_threshold,inner_oof_or_calibration,0.17,complete,135,7.076815597050831,0.5384615384615384,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,target_specificity_threshold,inner_oof_or_calibration,0.642675,complete,135,7.076815597050831,0.5,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.715452,complete,258,8.011227255423254,0.6613520408163265,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7697044334975369,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,balanced_accuracy_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7697044334975369,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,macro_f1_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7794871794871795,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,target_sensitivity_threshold,inner_oof_or_calibration,0.389765,complete,142,7.149747119504682,0.5517241379310345,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,target_specificity_threshold,inner_oof_or_calibration,0.71,complete,142,7.149747119504682,0.6428571428571429,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.27,complete,143,7.159871336778389,0.6490147783251232,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,balanced_accuracy_threshold,inner_oof_or_calibration,0.27,complete,143,7.159871336778389,0.6490147783251232,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,macro_f1_threshold,inner_oof_or_calibration,0.27,complete,143,7.159871336778389,0.6312178387650085,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,target_sensitivity_threshold,inner_oof_or_calibration,0.008012,complete,143,7.159871336778389,0.1724137931034483,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,target_specificity_threshold,inner_oof_or_calibration,0.87,complete,143,7.159871336778389,0.35714285714285715,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.1,complete,144,7.169925001442312,0.6884236453201971,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,balanced_accuracy_threshold,inner_oof_or_calibration,0.1,complete,144,7.169925001442312,0.6884236453201971,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,macro_f1_threshold,inner_oof_or_calibration,0.76,complete,144,7.169925001442312,0.661826981246219,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,target_sensitivity_threshold,inner_oof_or_calibration,0.15,complete,144,7.169925001442312,0.4482758620689655,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,target_specificity_threshold,inner_oof_or_calibration,0.86,complete,144,7.169925001442312,0.35714285714285715,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,143,7.159871336778389,0.7721674876847291,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,balanced_accuracy_threshold,inner_oof_or_calibration,0.52,complete,143,7.159871336778389,0.7721674876847291,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,macro_f1_threshold,inner_oof_or_calibration,0.52,complete,143,7.159871336778389,0.7511574074074074,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,target_sensitivity_threshold,inner_oof_or_calibration,0.14,complete,143,7.159871336778389,0.4827586206896552,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,target_specificity_threshold,inner_oof_or_calibration,0.99,complete,143,7.159871336778389,0.14285714285714285,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.22,complete,144,7.169925001442312,0.7401477832512315,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,balanced_accuracy_threshold,inner_oof_or_calibration,0.22,complete,144,7.169925001442312,0.7401477832512315,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,macro_f1_threshold,inner_oof_or_calibration,0.22,complete,144,7.169925001442312,0.6728260869565217,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,target_sensitivity_threshold,inner_oof_or_calibration,0.248055,complete,144,7.169925001442312,0.5862068965517241,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,target_specificity_threshold,inner_oof_or_calibration,0.994431,complete,144,7.169925001442312,0.14285714285714285,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.56,complete,144,7.169925001442312,0.7192118226600985,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,balanced_accuracy_threshold,inner_oof_or_calibration,0.56,complete,144,7.169925001442312,0.7192118226600985,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,macro_f1_threshold,inner_oof_or_calibration,0.56,complete,144,7.169925001442312,0.7013888888888888,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,target_sensitivity_threshold,inner_oof_or_calibration,0.28,complete,144,7.169925001442312,0.5517241379310345,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,target_specificity_threshold,inner_oof_or_calibration,0.902732,complete,144,7.169925001442312,0.35714285714285715,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,global_inner_cv_threshold,inner_oof_or_calibration,0.247232,complete,299,8.224001674198105,0.6598031598031597,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.224645,complete,299,8.224001674198105,0.6604711078395289,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.246557,complete,299,8.224001674198105,0.6775451559934319,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7697044334975369,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,balanced_accuracy_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7697044334975369,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,macro_f1_threshold,inner_oof_or_calibration,0.84934,complete,142,7.149747119504682,0.7794871794871795,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,target_sensitivity_threshold,inner_oof_or_calibration,0.389765,complete,142,7.149747119504682,0.5517241379310345,True,False
participant_grouped_kfold,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,target_specificity_threshold,inner_oof_or_calibration,0.71,complete,142,7.149747119504682,0.6428571428571429,True,False
participant_grouped_kfold,3,all_allowed_online,chronological_prefix,100,fixed_0_5,fixed_0_5,0.5,complete,1,0.0,,True,False
participant_grouped_kfold,3,all_allowed_online,chronological_prefix,100,global_inner_cv_threshold,inner_oof_or_calibration,0.384405,complete,297,8.214319120800766,0.7296516853932584,True,False
participant_grouped_kfold,3,all_allowed_online,chronological_prefix,100,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.912973,complete,297,8.214319120800766,0.7288106630211894,True,False
participant_grouped_kfold,3,all_allowed_online,chronological_prefix,100,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.326039,complete,298,8.219168520462162,0.7442528735632183,True,False
