split_regime,fold_id,feature_group,prefix_type,prefix_value,threshold_policy,threshold_source,threshold,threshold_status,n_threshold_pool_rows,clean_result,official_claim_allowed,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.84,0.7592857142857143,0.6499999999999999,0.6411483253588517,0.20296294843796717,0.6,0.7,0.3,0.4,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.84,0.7592857142857143,0.6499999999999999,0.6411483253588517,0.20296294843796717,0.6,0.7,0.3,0.4,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.781575,complete,312,True,False,0.84,0.7592857142857143,0.7,0.7,0.20296294843796717,0.6,0.8,0.2,0.4,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.391472,complete,84,True,False,0.84,0.7592857142857143,0.85,0.7963800904977376,0.20296294843796717,1.0,0.7,0.3,0.0,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,balanced_accuracy_threshold,inner_oof_or_calibration,0.391472,complete,84,True,False,0.84,0.7592857142857143,0.85,0.7963800904977376,0.20296294843796717,1.0,0.7,0.3,0.0,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,macro_f1_threshold,inner_oof_or_calibration,0.391472,complete,84,True,False,0.84,0.7592857142857143,0.85,0.7963800904977376,0.20296294843796717,1.0,0.7,0.3,0.0,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,target_sensitivity_threshold,inner_oof_or_calibration,0.169772,complete,84,True,False,0.84,0.7592857142857143,0.8,0.7321428571428572,0.20296294843796717,1.0,0.6,0.4,0.0,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,1,target_specificity_threshold,inner_oof_or_calibration,0.391472,complete,84,True,False,0.84,0.7592857142857143,0.85,0.7963800904977376,0.20296294843796717,1.0,0.7,0.3,0.0,0.28145555645002307,0.049883372509880994,0.3725473594038589
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.7999999999999999,0.6428571428571428,0.725,0.6888888888888889,0.21032338316159496,0.75,0.7,0.3,0.25,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.7999999999999999,0.6428571428571428,0.725,0.6888888888888889,0.21032338316159496,0.75,0.7,0.3,0.25,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.7999999999999999,0.6428571428571428,0.6,0.5906432748538011,0.21032338316159496,0.5,0.7,0.3,0.5,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.781575,complete,312,True,False,0.7999999999999999,0.6428571428571428,0.6,0.5906432748538011,0.21032338316159496,0.5,0.7,0.3,0.5,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.88439,complete,82,True,False,0.7999999999999999,0.6428571428571428,0.575,0.5757575757575758,0.21032338316159496,0.25,0.9,0.1,0.75,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,balanced_accuracy_threshold,inner_oof_or_calibration,0.88439,complete,82,True,False,0.7999999999999999,0.6428571428571428,0.575,0.5757575757575758,0.21032338316159496,0.25,0.9,0.1,0.75,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,macro_f1_threshold,inner_oof_or_calibration,0.88439,complete,82,True,False,0.7999999999999999,0.6428571428571428,0.575,0.5757575757575758,0.21032338316159496,0.25,0.9,0.1,0.75,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,target_sensitivity_threshold,inner_oof_or_calibration,0.049169,complete,82,True,False,0.7999999999999999,0.6428571428571428,0.85,0.7754010695187166,0.21032338316159496,1.0,0.7,0.3,0.0,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,2,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,82,True,False,0.7999999999999999,0.6428571428571428,0.725,0.6888888888888889,0.21032338316159496,0.75,0.7,0.3,0.25,0.2560163272756474,0.03812187543993178,0.39425716288302926
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.13774366153950549,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.13774366153950549,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.13774366153950549,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.781575,complete,312,True,False,0.888888888888889,0.8333333333333333,0.7777777777777777,0.7777777777777777,0.13774366153950549,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.86,complete,62,True,False,0.888888888888889,0.8333333333333333,0.8333333333333333,0.8736842105263158,0.13774366153950549,0.6666666666666666,1.0,0.0,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,balanced_accuracy_threshold,inner_oof_or_calibration,0.86,complete,62,True,False,0.888888888888889,0.8333333333333333,0.8333333333333333,0.8736842105263158,0.13774366153950549,0.6666666666666666,1.0,0.0,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,macro_f1_threshold,inner_oof_or_calibration,0.86,complete,62,True,False,0.888888888888889,0.8333333333333333,0.8333333333333333,0.8736842105263158,0.13774366153950549,0.6666666666666666,1.0,0.0,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,target_sensitivity_threshold,inner_oof_or_calibration,0.08119,complete,62,True,False,0.888888888888889,0.8333333333333333,0.7222222222222222,0.5804195804195804,0.13774366153950549,1.0,0.4444444444444444,0.5555555555555556,0.0,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,3,target_specificity_threshold,inner_oof_or_calibration,0.85,complete,62,True,False,0.888888888888889,0.8333333333333333,0.8333333333333333,0.8736842105263158,0.13774366153950549,0.6666666666666666,1.0,0.0,0.3333333333333333,0.23933712816183306,0.08410750305704441,0.3832532374484103
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.9,0.8711111111111112,0.8,0.784688995215311,0.15628314026719464,0.8,0.8,0.2,0.2,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.9,0.8711111111111112,0.8,0.784688995215311,0.15628314026719464,0.8,0.8,0.2,0.2,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.9,0.8711111111111112,0.8500000000000001,0.8500000000000001,0.15628314026719464,0.8,0.9,0.1,0.2,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.781575,complete,312,True,False,0.9,0.8711111111111112,0.75,0.7619047619047619,0.15628314026719464,0.6,0.9,0.1,0.4,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.713837,complete,84,True,False,0.9,0.8711111111111112,0.75,0.7619047619047619,0.15628314026719464,0.6,0.9,0.1,0.4,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,balanced_accuracy_threshold,inner_oof_or_calibration,0.713837,complete,84,True,False,0.9,0.8711111111111112,0.75,0.7619047619047619,0.15628314026719464,0.6,0.9,0.1,0.4,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,macro_f1_threshold,inner_oof_or_calibration,0.713837,complete,84,True,False,0.9,0.8711111111111112,0.75,0.7619047619047619,0.15628314026719464,0.6,0.9,0.1,0.4,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,target_sensitivity_threshold,inner_oof_or_calibration,0.713837,complete,84,True,False,0.9,0.8711111111111112,0.75,0.7619047619047619,0.15628314026719464,0.6,0.9,0.1,0.4,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,trial_or_text_prefix,all,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,84,True,False,0.9,0.8711111111111112,0.8,0.784688995215311,0.15628314026719464,0.8,0.8,0.2,0.2,0.20751045814175242,0.05428865450114712,0.4449150765547689
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,504,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,84,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,balanced_accuracy_threshold,inner_oof_or_calibration,0.52,complete,84,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,macro_f1_threshold,inner_oof_or_calibration,0.52,complete,84,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,target_sensitivity_threshold,inner_oof_or_calibration,0.23264,complete,84,True,False,0.7,0.6131313131313132,0.6499999999999999,0.6411483253588517,0.27362076393375284,0.6,0.7,0.3,0.4,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,100,target_specificity_threshold,inner_oof_or_calibration,0.502093,complete,84,True,False,0.7,0.6131313131313132,0.6000000000000001,0.6031746031746031,0.27362076393375284,0.4,0.8,0.2,0.6,0.3032955542369022,0.041983247275459275,0.4413395054591994
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.16462023236756787,0.8,0.7,0.3,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.8799999999999999,0.8083333333333333,0.8,0.784688995215311,0.16462023236756787,0.8,0.8,0.2,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,1632,True,False,0.8799999999999999,0.8083333333333333,0.8,0.784688995215311,0.16462023236756787,0.8,0.8,0.2,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.64,complete,504,True,False,0.8799999999999999,0.8083333333333333,0.8,0.784688995215311,0.16462023236756787,0.8,0.8,0.2,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.460842,complete,84,True,False,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.16462023236756787,0.8,0.7,0.3,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,balanced_accuracy_threshold,inner_oof_or_calibration,0.460842,complete,84,True,False,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.16462023236756787,0.8,0.7,0.3,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,macro_f1_threshold,inner_oof_or_calibration,0.460842,complete,84,True,False,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.16462023236756787,0.8,0.7,0.3,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,target_sensitivity_threshold,inner_oof_or_calibration,0.17778,complete,84,True,False,0.8799999999999999,0.8083333333333333,0.85,0.7963800904977376,0.16462023236756787,1.0,0.7,0.3,0.0,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,1000,target_specificity_threshold,inner_oof_or_calibration,0.460842,complete,84,True,False,0.8799999999999999,0.8083333333333333,0.75,0.7222222222222222,0.16462023236756787,0.8,0.7,0.3,0.2,0.2173114375141008,0.05298210346621815,0.46582410846134925
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,250,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.92,0.8761904761904762,0.9,0.8611111111111112,0.1149693514717686,1.0,0.8,0.2,0.0,0.1782543459462489,0.054512631596704796,0.46639577150940414
participant_grouped_kfold,0,all_allowed_online,word_count_prefix,250,global_inner_cv_threshold,inner_oof_or_calibration,0.52,complete,6836,True,False,0.92,0.8761904761904762,0.9,0.8611111111111112,0.1149693514717686,1.0,0.8,0.2,0.0,0.1782543459462489,0.054512631596704796,0.46639577150940414
