source_phase,split_regime,feature_group,feature_family,accumulator,threshold_source,stopping_policy,coverage,undecided_rate,mean_words_to_decision,mean_texts_to_decision,balanced_accuracy,AUROC,PR_AUC,Brier,final_decision
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1998438991988692,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,two_sided_confidence_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1668248034265857,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,1.0,1.0,0.0564397779115147,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,cost_sensitive_online_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1668248034265857,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,1.0,1.0,0.0564397779115147,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,1.0,1.0,0.0564397779115147,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,logit_mean,inner_oof,coverage_constrained_policy,1.0,0.0,150.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1534501944868359,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0535241258411981,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1998438991988692,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,82.14285714285714,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1657152606581513,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0535241258411981,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,82.14285714285714,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1657152606581513,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0535241258411981,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0535241258411981,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,mean_probability,inner_oof,coverage_constrained_policy,1.0,0.0,150.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1601243863561184,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0514580971287823,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1998438991988692,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,82.14285714285714,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.16431967251116,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0514580971287823,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,82.14285714285714,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.16431967251116,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0514580971287823,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0514580971287823,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,reliability_weighted_probability,inner_oof,coverage_constrained_policy,1.0,0.0,150.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1587543108107424,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,0.9333333333333332,0.9028571428571428,0.1321617567139029,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.8888888888888888,0.8222222222222222,0.6961904761904762,0.1998438991988692,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,two_sided_confidence_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1604918724401895,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,0.9333333333333332,0.9028571428571428,0.1321617567139029,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,cost_sensitive_online_policy,1.0,0.0,60.71428571428572,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1604918724401895,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,0.9333333333333332,0.9028571428571428,0.1321617567139029,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.8888888888888888,0.9333333333333332,0.9028571428571428,0.1321617567139029,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,all_allowed_online,,uncertainty_weighted_logit,inner_oof,coverage_constrained_policy,1.0,0.0,85.71428571428571,1.0,0.8888888888888888,0.8444444444444444,0.7295238095238095,0.1484579390096183,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.072892279330967,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.2053704626511003,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,two_sided_confidence_policy,0.7857142857142857,0.2142857142857143,450.09090909090907,1.0909090909090908,0.9285714285714286,0.9285714285714286,0.8875,0.0998450718379752,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.072892279330967,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,cost_sensitive_online_policy,0.7857142857142857,0.2142857142857143,450.09090909090907,1.0909090909090908,0.9285714285714286,0.9285714285714286,0.8875,0.0998450718379752,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.072892279330967,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.072892279330967,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,beta_binomial_posterior,inner_oof,coverage_constrained_policy,0.7857142857142857,0.2142857142857143,450.09090909090907,1.0909090909090908,0.9285714285714286,0.9285714285714286,0.8875,0.0998450718379752,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0539916881514645,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.2068132393171631,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,two_sided_confidence_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.8,0.6433333333333333,0.1813383962168247,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0539916881514645,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,cost_sensitive_online_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.8,0.6433333333333333,0.1813383962168247,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0539916881514645,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0539916881514645,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,entropy_weighted,inner_oof,coverage_constrained_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.8,0.6433333333333333,0.1813383962168247,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.8,1.0,1.0,0.1131226075481876,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.5,0.7555555555555555,0.5866666666666666,0.2010460511637936,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,two_sided_confidence_policy,0.8571428571428571,0.1428571428571429,678.1666666666666,1.3333333333333333,0.5,0.8148148148148148,0.7916666666666666,0.1663433218786778,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.8,1.0,1.0,0.1131226075481876,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,cost_sensitive_online_policy,0.8571428571428571,0.1428571428571429,678.1666666666666,1.3333333333333333,0.5,0.8148148148148148,0.7916666666666666,0.1663433218786778,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.8,1.0,1.0,0.1131226075481876,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.8,1.0,1.0,0.1131226075481876,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,learned_meta_aggregator,inner_oof,coverage_constrained_policy,0.7857142857142857,0.2142857142857143,735.2727272727273,1.3636363636363635,0.5,0.7222222222222222,0.6428571428571428,0.1375772376254741,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0540452069593212,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.2068132393171631,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,two_sided_confidence_policy,1.0,0.0,135.71428571428572,1.0,0.788888888888889,0.7777777777777778,0.6166666666666666,0.1842802515689158,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0540452069593212,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,cost_sensitive_online_policy,1.0,0.0,135.71428571428572,1.0,0.788888888888889,0.7777777777777778,0.6166666666666666,0.1842802515689158,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0540452069593212,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,0.9444444444444444,1.0,1.0,0.0540452069593212,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,logit_mean,inner_oof,coverage_constrained_policy,1.0,0.0,135.71428571428572,1.0,0.788888888888889,0.7777777777777778,0.6166666666666666,0.1842802515689158,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.06560908057673,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.2068132393171631,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.1913850337540171,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.06560908057673,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,180.92857142857144,1.0,0.788888888888889,0.7777777777777778,0.6166666666666666,0.1864567145150406,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.06560908057673,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,target_specificity_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.06560908057673,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,mean_probability,inner_oof,coverage_constrained_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.1913850337540171,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,fixed_0_5,no_stop_all_evidence,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.0644035489707231,diagnostic
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,fixed_0_5,fixed_0_5_at_each_prefix,1.0,0.0,50.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.2068132393171631,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,two_sided_confidence_policy,1.0,0.0,125.0,1.0,0.788888888888889,0.7555555555555555,0.5866666666666666,0.1912924099015188,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,inner_cv_balanced_accuracy_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.0644035489707231,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,cost_sensitive_online_policy,1.0,0.0,180.92857142857144,1.0,0.788888888888889,0.7777777777777778,0.6166666666666666,0.1862974132229518,useful
D3OnlineTargetedOptimization_v1,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,,reliability_weighted_probability,inner_oof,target_sensitivity_policy,1.0,0.0,5463.5,3.928571428571429,1.0,1.0,1.0,0.0644035489707231,useful
